"PU","NAME","WGMS_ID","SURVEY_DATE","REFERENCE_DATE","AREA","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","INVESTIGATOR","SPONS_AGENCY"
"AR","BROWN SUPERIOR","3903","20179999","20169999","","798","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","BROWN SUPERIOR","3903","20189999","20179999","","-1511","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","BROWN SUPERIOR","3903","20199999","20189999","","-956","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20089999","20079999","0.136","-809","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20099999","20089999","0.137","-1027","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20109999","20099999","0.11","-1474","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20119999","20109999","0.096","-1018","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20129999","20119999","0.089","-1544","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20139999","20129999","","-742","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20149999","20139999","","-1783","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20150506","20140423","0.0704","-2890","50","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20169999","20159999","","429","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20179999","20169999","","4725","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20189999","20179999","","-2458","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","CONCONTA NORTE","3902","20199999","20189999","","-1162","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","DE LOS TRES","1675","19960307","19959999","0.976","70","","V.V.Popovnin ","Moscow State University Geographical Faculty Leninskiye Gory RU-119992 Moscow"
"AR","DE LOS TRES","1675","19970318","19960307","0.976","650","","V.V.Popovnin ","Moscow State University Geographical Faculty Leninskiye Gory RU-119992 Moscow"
"AR","DE LOS TRES","1675","19980308","19970318","0.976","-280","","V.V.Popovnin ","Moscow State University Geographical Faculty Leninskiye Gory RU-119992 Moscow"
"AR","DE LOS TRES","1675","20140401","20130325","0.8078","206","200","Pierre Pitte Lidia Ferri Hidalgo","IANIGLA-CONICET"
"AR","DE LOS TRES","1675","20150320","20140401","0.8078","-62","200","Pierre Pitte Lidia Ferri Hidalgo","IANIGLA-CONICET"
"AR","DE LOS TRES","1675","20160501","20150320","0.8078","-673","200","Pitte P. (IANIGLA) Ferri Hidalgo L. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","DE LOS TRES","1675","20170425","20160501","0.8078","-1767","200","Pitte P. (IANIGLA) Ferri Hidalgo L. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","DE LOS TRES","1675","20180425","20170425","0.8078","-914","200","Pitte P. (IANIGLA) Ferri Hidalgo L. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20089999","20079999","1.063","-196","","G. Cabrera (12) J.C. Leiva (13)","(1) IANIGLA/CONICET (2) Facultad de Ingenieria UNCuyo (3) Facultad de Ciencias Agrarias UNCuyo"
"AR","LOS AMARILLOS","3904","20099999","20089999","1.083","-654","","G. Cabrera (12) J.C. Leiva (13)","(1) IANIGLA/CONICET (2) Facultad de Ingenieria UNCuyo (3) Facultad de Ciencias Agrarias UNCuyo"
"AR","LOS AMARILLOS","3904","20109999","20099999","0.98","-1089","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20119999","20109999","0.992","-756","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20129999","20119999","0.954","-750","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20139999","20129999","","-477","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20149999","20139999","","-950","","Cabrera G. (IANIGLA) Leiva J. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20150514","20140428","0.7796","-1097","45","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20169999","20159999","","2222","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20179999","20169999","","1431","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20189999","20179999","","248","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","LOS AMARILLOS","3904","20199999","20189999","","-1485","","Cabrera G. (IANIGLA)","IANIGLA: Instituto Argentino de Nivología Glaciología y Ciencias Ambientales CCT CONICET Mendoza"
"AR","MARTIAL","917","20019999","20009999","0.33","785","","Jorge Strelin Rodolfo Iturraspe","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicasstrelin@satlink.co"
"AR","MARTIAL","917","20029999","20019999","","-691","","Jorge Strelin Rodolfo Iturraspe","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicasstrelin@satlink.co"
"AR","MARTIAL ESTE","2000","20010402","20000326","0.093","785","","Strelin J. (MA-S/N)","MA-S/N: Malvinas Argentinas S/N°"
"AR","MARTIAL ESTE","2000","20020408","20010421","0.093","-682","","Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba"
"AR","MARTIAL ESTE","2000","20030425","20020519","0.093","-202","","Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba"
"AR","MARTIAL ESTE","2000","20040414","20030601","0.093","-1318","","Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba"
"AR","MARTIAL ESTE","2000","20050331","20040401","0.093","-991","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20069999","20059999","0.093","-513","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20079999","20069999","0.093","99","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20089999","20079999","0.093","-56","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20099999","20089999","0.0929","-119","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20100409","20090331","0.0929","976","50","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20110331","20100409","0.09344","-319","50","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20120331","20110331","0.09344","-320","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20130331","20120331","0.09371","150","","Iturraspe R. (DRH-TDF/CADIC) Strelin J. (IAA-UNC)","DRH-TDF/CADIC: Dirección de Recursos Hídricos Provincia de Tierra del Fuego Centro Austral de Investigaciones Cientificas IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córd"
"AR","MARTIAL ESTE","2000","20140404","20130331","0.09344","566","","Iturraspe R. (DRH-TDF/CADIC) Strelin J. (IAA-DNA)","DRH-TDF/CADIC: Dirección de Recursos Hídricos Provincia de Tierra del Fuego Centro Austral de Investigaciones Cientificas IAA-DNA: Instituto Antártico Argentino - Dirección Nacional del Antártico"
"AR","MARTIAL ESTE","2000","20150331","20140404","0.0937199","-157","","Iturraspe R. (UNTDF) Strelin J. (IAA-UNC)","IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20160331","20150401","0.0938","55","","Iturraspe R. (UNTDF) Camargo S. (GTF) Strelin J. (IAA-UNC)","GTF: Gobierno de Tierra del Fuego IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20170331","20160401","0.0937","-706","50","Iturraspe R. (UNTDF) Camargo S. (GTF) Strelin J. (IAA-UNC)","GTF: Gobierno de Tierra del Fuego IAA-UNC: Instituto Antártico Argentino Convenio DNA Facultad de Ciencias Exactas Físicas y Naturales Universidad Nacional de Córdoba UNTDF: Universidad Nacional de Tierra del Fuego"
"AR","MARTIAL ESTE","2000","20180331","20170401","0.0937","-225","","Rodolfo Iturraspe Sergio Camargo & Jorge Strelin","Universidad Nacional de Tierra del Fuego; Gobierno de Tierra del Fuego; Inst. Antártico Argentino; UNC"
"AR","PILOTO ESTE","3589","19809999","19799999","","1000","","",""
"AR","PILOTO ESTE","3589","19819999","19809999","","-860","","",""
"AR","PILOTO ESTE","3589","19829999","19819999","","-1070","","",""
"AR","PILOTO ESTE","3589","19839999","19829999","","1510","","",""
"AR","PILOTO ESTE","3589","19849999","19839999","","-210","","",""
"AR","PILOTO ESTE","3589","19859999","19849999","","150","","",""
"AR","PILOTO ESTE","3589","19869999","19859999","","-710","","",""
"AR","PILOTO ESTE","3589","19879999","19869999","","100","","",""
"AR","PILOTO ESTE","3589","19889999","19879999","","190","","",""
"AR","PILOTO ESTE","3589","19899999","19889999","","-890","","",""
"AR","PILOTO ESTE","3589","19909999","19899999","","-600","","",""
"AR","PILOTO ESTE","3589","19919999","19909999","","-760","","",""
"AR","PILOTO ESTE","3589","19929999","19919999","","640","","",""
"AR","PILOTO ESTE","3589","19939999","19929999","","-490","","",""
"AR","PILOTO ESTE","3589","19949999","19939999","","260","","",""
"AR","PILOTO ESTE","3589","19959999","19949999","","-810","","",""
"AR","PILOTO ESTE","3589","19969999","19959999","","-1500","","",""
"AR","PILOTO ESTE","3589","19979999","19969999","","-2300","","",""
"AR","PILOTO ESTE","3589","19989999","19979999","","-1200","","",""
"AR","PILOTO ESTE","3589","19999999","19989999","","-1100","","",""
"AR","PILOTO ESTE","3589","20009999","19999999","","-250","","",""
"AR","PILOTO ESTE","3589","20019999","20009999","","-390","","",""
"AR","PILOTO ESTE","3589","20029999","20019999","","290","","",""
"AR","PILOTO ESTE","3589","20039999","20029999","","-1500","","",""
"AT","FILLECK K.","476","19640916","19630926","0.11","-1260","","",""
"AT","FILLECK K.","476","19650825","19640917","0.16","1890","","",""
"AT","FILLECK K.","476","19661017","19650826","0.16","680","","",""
"AT","FILLECK K.","476","19671002","19661018","0.16","190","","",""
"AT","FILLECK K.","476","19680918","19671003","0.16","350","","",""
"AT","FILLECK K.","476","19691003","19680919","0.16","-430","","",""
"AT","FILLECK K.","476","19700925","19691004","0.16","280","","",""
"AT","FILLECK K.","476","19710927","19700926","0.13","-300","","",""
"AT","FILLECK K.","476","19720910","19710928","0.13","120","","",""
"AT","FILLECK K.","476","19730921","19720911","0.14","-860","","",""
"AT","FILLECK K.","476","19740920","19730922","0.15","690","","",""
"AT","FILLECK K.","476","19751004","19740921","0.15","560","","",""
"AT","FILLECK K.","476","19760831","19751005","0.148","280","","",""
"AT","FILLECK K.","476","19771028","19760901","0.148","230","","",""
"AT","FILLECK K.","476","19780831","19771029","0.16","870","","",""
"AT","FILLECK K.","476","19790821","19780901","0.16","130","","",""
"AT","FILLECK K.","476","19801007","19790922","0.148","860","","",""
"AT","GOLDBERG K.","1305","19899999","19889999","","163","","",""
"AT","GOLDBERG K.","1305","19909999","19899999","","-149","","",""
"AT","GOLDBERG K.","1305","19919999","19909999","","-457","","",""
"AT","GOLDBERG K.","1305","19929999","19919999","","-1507","","",""
"AT","GOLDBERG K.","1305","19939999","19929999","","22","","",""
"AT","GOLDBERG K.","1305","19949999","19939999","","-1283","","",""
"AT","GOLDBERG K.","1305","19959999","19949999","","501","","",""
"AT","GOLDBERG K.","1305","19969999","19959999","","171","","",""
"AT","GOLDBERG K.","1305","19979999","19969999","","73","","",""
"AT","GOLDBERG K.","1305","19989999","19979999","","-596","","",""
"AT","GOLDBERG K.","1305","19999999","19989999","","-888","","",""
"AT","GOLDBERG K.","1305","20009999","19999999","","-298","","",""
"AT","GOLDBERG K.","1305","20010930","20001001","1.494","-388","50","Wolfgang Schöner","Central Institute for Meteorology and Geodynamics  Hohe Warte 38 1190 Wien Austria"
"AT","GOLDBERG K.","1305","20020930","20011001","1.494","-612","50","Wolfgang Schöner","Central Institute for Meteorology and Geodynamics  Hohe Warte 38 1190 Wien Austria"
"AT","GOLDBERG K.","1305","20030930","20021001","1.494","-1806","50","Wolfgang Schöner","Central Institute for Meteorology and Geodynamics  Hohe Warte 38 1190 Wien Austria"
"AT","GOLDBERG K.","1305","20040930","20031001","1.424","137","50","Böhm R. (ZAMG) Schöner W. (ZAMG) Hynek B. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
"AT","GOLDBERG K.","1305","20050930","20041001","1.425","-260","50","Böhm R. (ZAMG) Schöner W. (ZAMG) Hynek B. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
"AT","GOLDBERG K.","1305","20061001","20050930","1.424938","-1077","","Hynek B. (ZAMG) Reisenhofer S. (ZAMG) Unger R. (ZAMG) Schöner W. (ZAMG) Böhm R. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
"AT","GOLDBERG K.","1305","20070930","20061001","1.425","-1106","200","Hynek B. (ZAMG) Reisenhofer S. (ZAMG) Unger R. (ZAMG) Schöner W. (ZAMG) Böhm R. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
"AT","GOLDBERG K.","1305","20081015","20071001","1.42","-651","","Hynek B. (ZAMG) Reisenhofer S. (ZAMG) Unger R. (ZAMG) Schöner W. (ZAMG) Böhm R. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
"AT","GOLDBERG K.","1305","20090918","20081015","1.42","-542","","Unger R. (ZAMG) Reisenhofer S. (ZAMG) Hynek B. (ZAMG) Schöner W. (ZAMG) Böhm R. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
"AT","GOLDBERG K.","1305","20100829","20090918","1.3157","-758","30","Hynek B. (ZAMG) Springer C. (ZAMG) Reisenhofer S. (ZAMG) Unger R. (ZAMG) Böhm R. (ZAMG) Schöner W. (ZAMG)","ZAMG: Zentralanstalt für Meteorologie und Geodynamik"
